"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.060043212E2,-6.108730034E0,-1.036377810E1,2.470428148E0,1.228118457E1
2.060142582E2,-6.862770592E0,-5.876893780E0,-2.023899677E0,9.259139842E0
2.060241952E2,-2.861234115E0,1.354180062E-1,1.153468537E-1,2.866758377E0
2.060341332E2,-9.322322626E-1,8.581238621E0,1.721347783E0,8.801690261E0
2.060440702E2,-5.238135756E0,3.556727731E1,4.510424625E0,3.623276434E1
2.060540072E2,-9.004210998E0,6.323413831E1,6.937437197E0,6.424764663E1
2.060639452E2,-6.508810562E0,3.812369403E1,6.146543393E0,3.916070297E1
2.060738822E2,-4.777200916E0,1.395655298E1,-4.826051479E0,1.552088247E1
2.060838192E2,-6.277999033E-1,1.541177293E1,-1.203103329E1,1.956176474E1
2.060937570E2,1.836727381E-1,1.962789608E1,-9.140857505E0,2.165279003E1
2.061036940E2,4.326489640E0,1.927823492E1,-6.991739704E0,2.095837013E1
2.061136310E2,4.877830912E0,2.053573010E1,-5.438667186E0,2.179652601E1
2.061235680E2,3.536042562E0,2.039044785E1,-2.469504288E0,2.084160291E1
2.061335060E2,2.092379344E0,1.801755418E1,1.059725976E-1,1.813895091E1
2.061434430E2,3.194317831E-1,1.323800970E1,1.262803284E0,1.330194007E1
2.061533800E2,-1.411041749E0,8.311107198E0,2.063985264E0,8.679030870E0
2.061633180E2,-2.863311338E0,4.818235506E0,3.455781049E0,6.584555252E0
2.061732550E2,-4.666442957E0,2.329619594E0,5.007992272E0,7.230684886E0
2.061831920E2,-6.490191273E0,3.760081261E-1,5.316967918E0,8.398458949E0
2.061931300E2,-7.491763766E0,-1.928198884E0,5.340432209E0,9.400249541E0
2.062030670E2,-6.905687401E0,-3.375971233E0,3.301273638E0,8.365650475E0
2.062130040E2,-5.342986273E0,-4.209702909E0,7.775486311E-1,6.846435771E0
2.062229420E2,-3.485294578E0,-5.506384960E0,-2.532878604E-1,6.521633872E0
2.062328790E2,-1.760866921E0,-6.909422017E0,-2.468612953E-1,7.134543113E0
2.062428160E2,-6.232099852E-1,-8.345057886E0,-5.592393994E-2,8.368483094E0
2.062527530E2,2.113151212E-1,-9.779498000E0,-5.569789390E-1,9.797625260E0
2.062626910E2,1.139802425E0,-1.073490088E1,-1.210566013E0,1.086290553E1
2.062726280E2,1.711969726E0,-1.125186725E1,-2.024963871E0,1.156009669E1
2.062825650E2,1.409247969E0,-1.144602755E1,-2.731363655E0,1.185149248E1
2.062925030E2,2.715165186E-1,-1.070849719E1,-2.423522953E0,1.098267257E1
2.063024400E2,-9.865740922E-1,-9.114309976E0,-1.874882802E0,9.357305184E0
2.063123770E2,-1.233343988E0,-7.358760660E0,-9.773200694E-1,7.525134574E0
2.063223140E2,1.236278359E-1,-6.063022349E0,-3.279066644E-1,6.073141413E0
2.063322520E2,1.670235663E0,-6.014585184E0,-1.294841348E0,6.375071468E0
2.063421890E2,2.667348922E0,-6.980905398E0,-2.497641090E0,7.879467080E0
2.063521260E2,3.463066972E0,-8.016708076E0,-2.698646729E0,9.140193400E0
2.063620640E2,4.180943964E0,-8.596981664E0,-2.228458085E0,9.816028301E0
2.063720010E2,4.714297155E0,-9.063859615E0,-1.267115605E0,1.029484001E1
2.063819380E2,4.994499822E0,-9.817877369E0,-1.263975066E-1,1.101597571E1
2.063918760E2,5.005392015E0,-1.040460804E1,1.114344817E0,1.159963715E1
2.064018130E2,4.740127230E0,-1.069041292E1,2.343051817E0,1.192659324E1
2.064117500E2,4.355897918E0,-1.103754925E1,2.792498049E0,1.219013476E1
2.064216880E2,3.877332261E0,-1.122633596E1,2.510759318E0,1.213953199E1
2.064316250E2,3.085831808E0,-1.098953075E1,1.747641542E0,1.154757095E1
2.064415620E2,2.202629179E0,-1.066908111E1,1.596637198E0,1.101045491E1
2.064514990E2,1.228102106E0,-1.038345281E1,1.977623059E0,1.064120858E1
2.064614370E2,-1.715730947E-1,-9.835423694E0,2.817161604E0,1.023237001E1
2.064713740E2,-1.735594524E0,-9.916512880E0,2.603650525E0,1.039848605E1
2.064813110E2,-3.501798636E0,-9.914461677E0,1.646311634E0,1.064281382E1
2.064912490E2,-5.344866738E0,-9.575973380E0,1.105935352E0,1.102224839E1
2.065011860E2,-6.912658451E0,-9.644104552E0,2.285621635E0,1.208377696E1
2.065111230E2,-8.651359016E0,-9.718963530E0,3.106187135E0,1.337731899E1
2.065210610E2,-9.011227072E0,-8.023477398E0,-3.243676225E0,1.249399209E1
2.065309980E2,-5.534163913E0,-3.114338154E0,-1.148521208E1,1.312387782E1
2.065409350E2,-2.949613318E-1,2.022969970E0,-6.790102565E0,7.091184847E0
2.065508720E2,-3.146438490E0,1.784528819E1,2.106418508E-1,1.812177573E1
2.065608100E2,-1.107883410E1,5.601968927E1,1.768437164E0,5.713207086E1
2.065707470E2,-1.622108137E1,6.417564294E1,7.734968176E0,6.664432729E1
2.065806840E2,-1.299493393E1,2.187712348E1,2.097376842E1,3.297538174E1
2.065906220E2,-1.589897405E0,5.126865581E0,5.245217319E0,7.504986953E0
2.066005590E2,5.878915747E0,9.949647882E0,-1.423613409E1,1.833642978E1
2.066104960E2,8.453416733E0,1.681913225E1,-1.094818275E1,2.177627538E1
2.066204340E2,8.523397964E0,1.975526715E1,-8.636638066E0,2.318427075E1
2.066303710E2,7.409942508E0,2.136897705E1,-7.135978235E0,2.371629426E1
2.066403080E2,5.028352277E0,2.146560112E1,-3.592115314E0,2.233740473E1
2.066502450E2,2.044510528E0,1.813700578E1,-1.163708766E0,1.828893709E1
2.066601830E2,-9.108798391E-1,1.265577905E1,5.426356459E-1,1.270011413E1
2.066701200E2,-3.321574586E0,7.333383159E0,3.348531420E0,8.719175933E0
2.066800570E2,-5.603463358E0,3.688642904E0,5.142610379E0,8.452888831E0
2.066899950E2,-8.431380331E0,2.286283540E0,4.275437892E0,9.725977374E0
2.066999320E2,-1.102297916E1,1.416310821E0,2.212760650E0,1.133173930E1
2.067098690E2,-1.206388529E1,4.364467013E-1,-9.749805985E-1,1.211108588E1
2.067198070E2,-1.047608557E1,-1.391087687E0,-3.117844729E0,1.101836874E1
2.067297440E2,-5.877560948E0,-3.521103219E0,-3.317976794E0,7.612677622E0
2.067396810E2,-1.998716743E0,-5.286390488E0,-2.769083458E0,6.293537655E0
2.067496190E2,4.240743950E-1,-6.900451219E0,-1.859792892E0,7.159252456E0
2.067595560E2,1.947343837E0,-8.461825613E0,-7.301735397E-1,8.713655612E0
2.067694930E2,3.201531541E0,-9.809735121E0,-1.340340433E-1,1.031981940E1
2.067794300E2,4.493919105E0,-1.143056751E1,-1.493862442E0,1.237274455E1
2.067893680E2,5.318080643E0,-1.247973342E1,-2.682638222E0,1.382831428E1
2.067993050E2,5.311177420E0,-1.262659325E1,-2.035850801E0,1.384861550E1
2.068092420E2,4.565887220E0,-1.244714571E1,-7.130328655E-1,1.327731819E1
2.068191800E2,3.494001082E0,-1.218788485E1,6.415646875E-1,1.269504572E1
2.068291170E2,2.748029974E0,-1.274691141E1,2.294219965E0,1.324004775E1
2.068390540E2,2.745101688E0,-1.313779427E1,3.232793972E0,1.380536774E1
2.068489910E2,3.243628863E0,-1.289032958E1,3.179338142E0,1.366711074E1
2.068589290E2,3.414245937E0,-1.239745842E1,2.201431085E0,1.304608559E1
2.068688660E2,3.186838365E0,-1.093493880E1,1.388257635E0,1.147414854E1
2.068788030E2,2.631329782E0,-9.181803802E0,1.358454376E0,9.647528998E0
2.068887410E2,1.971843963E0,-8.233653225E0,1.012411476E0,8.526792542E0
2.068986780E2,1.275710428E0,-7.661211982E0,6.287487602E-1,7.792106977E0
2.069086150E2,7.380158253E-1,-7.455054946E0,5.773563393E-1,7.513710931E0
2.069185530E2,5.279733872E-1,-7.461581608E0,3.398379079E-1,7.487953378E0
2.069284900E2,5.524572140E-1,-7.401722492E0,2.347867584E-1,7.426023811E0
2.069384270E2,9.413933878E-1,-7.527041187E0,5.055794283E-1,7.602511500E0
2.069483640E2,1.525509620E0,-7.416252823E0,8.114520299E-1,7.614882792E0
2.069583020E2,2.221240136E0,-7.229565260E0,8.238446188E-1,7.607840794E0
2.069682390E2,2.552285366E0,-7.294417899E0,7.388017642E-1,7.763280307E0
2.069781760E2,2.445558039E0,-7.732062110E0,6.630214839E-1,8.136653863E0
2.069881140E2,1.855462883E0,-8.618684190E0,9.542981927E-1,8.867645951E0
2.069980510E2,8.358738032E-1,-9.817072792E0,1.452609751E0,9.959100276E0
2.070079880E2,-2.232750526E-1,-1.059478288E1,2.333957058E0,1.085111200E1
2.070179260E2,-1.604974889E0,-1.122464027E1,3.818657498E0,1.196455761E1
2.070278630E2,-3.375464280E0,-1.127915737E1,2.191702487E0,1.197567158E1
2.070378000E2,-4.628353025E0,-8.604705836E0,-4.000806452E0,1.055789120E1
2.070477380E2,-1.554858988E0,-7.240045810E-1,-8.836957827E0,9.001866070E0
2.070576750E2,-1.270787365E0,1.403121023E1,-8.302473199E-1,1.411308158E1
2.070676120E2,-5.989386608E0,4.348910613E1,4.743552529E0,4.415514006E1
2.070775490E2,-7.008974372E0,6.760057700E1,3.537679490E0,6.805496976E1
2.070874870E2,-6.607039107E0,3.558928857E1,7.795887977E0,3.702737225E1
2.070974237E2,-3.418403893E0,5.395376741E0,-4.118710878E0,7.599957542E0
2.071073607E2,1.510390474E0,5.790888255E0,-1.196756761E1,1.338052094E1
2.071172987E2,2.924232309E0,1.393807110E1,-4.115490232E0,1.482424435E1
2.071272357E2,1.167782083E0,2.095298274E1,-2.465957952E0,2.112988758E1
2.071371727E2,-2.918592669E0,2.702950747E1,-1.878989886E0,2.725147813E1
2.071471107E2,-8.477447035E0,3.038675885E1,1.791154182E-1,3.154765132E1
2.071570477E2,-1.019461347E1,2.374119711E1,3.327097281E0,2.605079962E1
2.071669847E2,-7.707337743E0,1.379144866E1,3.122373397E0,1.610454367E1
2.071769217E2,-6.020909532E0,6.657875385E0,3.378380871E0,9.591251928E0
2.071868597E2,-6.140761081E0,2.116331878E0,5.150149194E0,8.289260763E0
2.071967967E2,-6.806420390E0,-1.428913325E-1,7.232843210E0,9.932864509E0
2.072067337E2,-6.361756597E0,4.539871788E-1,7.156967985E0,9.586461396E0
2.072166717E2,-4.185182903E0,5.051380366E-1,1.302433957E0,4.412171186E0
2.072266087E2,-2.456971073E0,-6.504208803E-1,-4.281248855E0,4.978839818E0
2.072365457E2,-2.906212360E-1,-3.010562355E0,-7.249862115E0,7.855472429E0
2.072464837E2,1.968982628E0,-5.532634866E0,-7.666332389E0,9.657100675E0
2.072564207E2,3.553405869E0,-6.657725696E0,-7.566592923E0,1.068668953E1
2.072663577E2,5.301247094E0,-7.074719296E0,-7.340868180E0,1.149100603E1
2.072762947E2,7.060380169E0,-7.573965678E0,-6.370794053E0,1.215734104E1
2.072862327E2,8.045648285E0,-8.582251943E0,-4.961196420E0,1.276718351E1
2.072961697E2,7.903859738E0,-9.652712238E0,-2.922384589E0,1.281351568E1
2.073061067E2,7.035132476E0,-1.034051203E1,-8.784751546E-1,1.253758336E1
2.073160447E2,5.002254984E0,-1.014331117E1,6.139125469E-1,1.132635003E1
2.073259817E2,1.405464821E0,-1.086062771E1,8.409588343E-1,1.098343195E1
2.073359187E2,-1.888484302E0,-1.201340160E1,2.398533708E0,1.239520693E1
2.073458567E2,-3.732146189E0,-1.178580691E1,2.856036817E0,1.268822707E1
2.073557937E2,-3.703098391E0,-1.184516785E1,1.355636019E0,1.248433771E1
2.073657307E2,-2.632829008E0,-1.176749343E1,-1.177556142E-3,1.205842824E1
2.073756677E2,-9.197892416E-1,-1.084565650E1,6.350222379E-1,1.090309728E1
2.073856057E2,2.936510073E-1,-1.011474635E1,1.592697929E0,1.024358392E1
2.073955427E2,5.602106220E-1,-9.786678965E0,1.810013791E0,9.968403635E0
2.074054797E2,5.214568115E-1,-9.645413159E0,1.851676957E0,9.835375934E0
2.074154177E2,8.349958438E-1,-9.709339013E0,2.320485658E0,1.001764123E1
2.074253547E2,1.381048310E0,-9.689234532E0,2.548298442E0,1.011347543E1
2.074352917E2,2.043948903E0,-9.796531523E0,1.691878985E0,1.014949317E1
2.074452297E2,2.555566824E0,-9.829875855E0,2.808651567E-2,1.015668105E1
2.074551667E2,2.976072553E0,-9.675244483E0,-1.484793996E0,1.023093236E1
2.074651037E2,3.402184301E0,-9.127776114E0,-2.033075713E0,9.951108062E0
2.074750407E2,3.477598765E0,-8.310070487E0,-1.801721270E0,9.186792922E0
2.074849787E2,3.200476411E0,-7.578480898E0,-1.743032767E0,8.409196466E0
2.074949157E2,2.799671120E0,-6.863896766E0,-1.650053852E0,7.594334395E0
2.075048527E2,2.123910162E0,-6.456295549E0,-1.124391503E0,6.889049487E0
2.075147907E2,1.321817624E0,-6.403470633E0,-3.498598894E-1,6.547827114E0
2.075247277E2,5.309857996E-1,-6.681286467E0,4.847611113E-1,6.719860721E0
2.075346647E2,-1.814104503E-1,-7.165599060E0,1.195671401E0,7.266935375E0
2.075446027E2,-6.461151369E-1,-7.717830572E0,1.478178456E0,7.884629671E0
2.075545397E2,-1.006459303E0,-8.563877068E0,2.214986100E0,8.902758797E0
2.075644767E2,-1.933402613E0,-8.298544455E0,1.483630400E0,8.648990976E0
2.075744137E2,-2.600332230E0,-4.350146012E0,-2.724237653E0,5.753865555E0
2.075843517E2,-1.143079789E0,3.799920096E0,-3.082404170E0,5.024663134E0
2.075942887E2,-1.834812418E0,1.912584011E1,4.236465615E0,1.967516042E1
2.076042257E2,-4.705001836E0,4.826154273E1,8.997735207E0,4.931807770E1
2.076141637E2,-6.100670232E0,5.042709881E1,7.804682189E0,5.139088962E1
2.076241007E2,-6.842920464E0,1.826127314E1,7.439007847E0,2.087195475E1
2.076340377E2,-5.850598267E0,1.438222326E1,1.627208780E0,1.561171530E1
2.076439757E2,-4.005225778E-1,2.331297511E1,-8.175821924E0,2.470828385E1
2.076539127E2,4.085375317E0,2.550857184E1,-1.334679130E1,2.907772974E1
2.076638497E2,3.979218824E0,2.553071641E1,-1.015970677E1,2.776456923E1
2.076737867E2,1.935627625E0,2.380302323E1,-5.159612328E0,2.443260462E1
2.076837247E2,2.027609736E-2,2.132093866E1,-2.499889344E0,2.146700452E1
2.076936617E2,-2.364657279E0,1.874177628E1,9.009740710E-1,1.891183588E1
2.077035987E2,-4.559535390E0,1.448911270E1,3.718740277E0,1.563818337E1
2.077135367E2,-5.252724559E0,9.310983998E0,4.407401948E0,1.156333560E1
2.077234737E2,-5.132416928E0,4.598290735E0,4.125964934E0,8.031784848E0
2.077334107E2,-5.712392893E0,6.887318373E-2,5.001033500E0,7.592530023E0
2.077433487E2,-6.024253555E0,-3.309604751E0,5.903685722E0,9.060828859E0
2.077532857E2,-6.023646029E0,-4.975909184E0,4.658908235E0,9.096670250E0
2.077632227E2,-6.116478764E0,-5.731503932E0,2.269923030E0,8.684123465E0
2.077731607E2,-5.784041165E0,-6.255223251E0,2.129369195E-1,8.522223434E0
2.077830977E2,-4.381231857E0,-6.974661741E0,-9.256154072E-1,8.288417393E0
2.077930347E2,-2.100831786E0,-7.637821950E0,-7.330864763E-1,7.955327405E0
2.078029717E2,2.293444807E-1,-8.344094850E0,-7.754764509E-1,8.383190412E0
2.078129097E2,1.844838638E0,-9.374149715E0,-1.934471192E0,9.747835209E0
2.078228467E2,2.997453775E0,-1.042047504E1,-3.733595129E0,1.146781417E1
2.078327837E2,3.858114510E0,-1.103654587E1,-4.606346444E0,1.256617761E1
2.078427217E2,4.480660543E0,-1.106595152E1,-4.570286665E0,1.278354888E1
2.078526587E2,4.431236076E0,-1.051228101E1,-4.917528244E0,1.242280118E1
2.078625957E2,3.471298682E0,-8.682063330E0,-4.682819839E0,1.045738686E1
2.078725327E2,2.041654455E0,-6.737435524E0,-3.211422983E0,7.737869729E0
2.078824707E2,4.221827111E-1,-5.772756039E0,-1.676369830E0,6.026040685E0
2.078924077E2,-2.746615532E-1,-5.774288009E0,-1.113192331E0,5.887022860E0
2.079023447E2,2.269994549E-1,-7.387261743E0,-1.415036713E0,7.524991276E0
2.079122827E2,1.149396536E0,-9.206061561E0,-1.408714119E0,9.383877521E0
2.079222197E2,1.932672588E0,-9.721159744E0,-9.570096928E-1,9.957511620E0
2.079321567E2,2.696994891E0,-9.763776591E0,-2.841863751E-2,1.012945815E1
2.079420947E2,3.287186818E0,-9.718179418E0,1.111856242E0,1.031914884E1
2.079520317E2,3.557077628E0,-9.746685764E0,2.508503462E0,1.067442150E1
2.079619687E2,3.544679777E0,-1.025416152E1,4.152208407E0,1.161694529E1
2.079719057E2,3.237829886E0,-1.094430487E1,5.858221282E0,1.282887790E1
2.079818437E2,2.660560013E0,-1.145157071E1,6.004012249E0,1.320095506E1
2.079917807E2,2.292359674E0,-1.161181249E1,4.299695066E0,1.259271535E1
2.080017177E2,1.882301895E0,-1.091710479E1,2.947418858E0,1.146357342E1
2.080116557E2,1.141366701E0,-9.954075394E0,2.160762531E0,1.024964534E1
2.080215927E2,7.225946711E-1,-9.614292523E0,2.122899470E0,9.872358681E0
2.080315297E2,3.314279307E-1,-9.282088228E0,2.075995445E0,9.517182536E0
2.080414677E2,-1.082660218E-1,-8.885121927E0,1.759286857E0,9.058267132E0
2.080514047E2,-4.045280667E-1,-8.593594372E0,1.412805415E0,8.718344243E0
2.080613417E2,-6.199691659E-1,-8.249705586E0,5.083931816E-1,8.288574525E0
2.080712787E2,-1.077008591E0,-7.736110722E0,-4.076491642E-1,7.821351191E0
2.080812167E2,-1.914095399E0,-7.411233573E0,-7.782948089E-1,7.693886344E0
2.080911537E2,-2.932699369E0,-7.582269309E0,-3.858424120E-1,8.138821034E0
2.081010912E2,-3.973884702E0,-7.972294965E0,-3.525498278E-1,8.914793212E0
2.081110292E2,-5.476655377E0,-6.157130361E0,-6.064916847E0,1.023167751E1
2.081209662E2,-7.528818741E0,1.401660038E0,-1.341229181E1,1.544465390E1
2.081309032E2,-8.489841378E0,1.525790111E1,-5.230178865E0,1.822733452E1
2.081408412E2,-1.214612404E1,3.382297804E1,5.473258145E0,3.635214886E1
2.081507782E2,-1.619224056E1,4.906938001E1,5.254677529E0,5.193846691E1
2.081607152E2,-1.537100029E1,3.525668959E1,5.824246620E0,3.890017557E1
2.081706522E2,-9.264061262E0,1.160494902E1,3.591099068E0,1.527722702E1
2.081805902E2,-9.868638217E-2,7.150245441E0,-2.928032999E0,7.727168053E0
2.081905272E2,5.669933921E0,8.915165505E0,-8.960530543E0,1.385349899E1
2.082004642E2,7.373437171E0,9.180574132E0,-8.503516846E0,1.452447300E1
2.082104022E2,7.964460865E0,1.057369665E1,-5.006844463E0,1.415288625E1
2.082203392E2,6.475006054E0,1.472509112E1,-6.971133824E-1,1.610093100E1
2.082302762E2,2.521735126E0,1.970752112E1,2.739571099E-1,1.987009284E1
2.082402142E2,-4.403684288E-1,2.220128142E1,-5.332041601E-1,2.221204915E1
2.082501512E2,-2.687221854E0,2.218568806E1,-1.625958645E-1,2.234843067E1
2.082600882E2,-3.881096991E0,1.940042068E1,1.274342179E0,1.982582115E1
2.082700252E2,-3.890337930E0,1.531421681E1,2.205324161E0,1.595379016E1
2.082799632E2,-3.976549278E0,1.208754195E1,1.986651160E0,1.287899054E1
2.082899002E2,-4.546984341E0,9.447075019E0,1.308392855E0,1.056570797E1
2.082998372E2,-5.648375237E0,6.625137409E0,8.218635821E-1,8.744829801E0
2.083097752E2,-7.356521761E0,3.581212011E0,1.730331445E-1,8.183729734E0
2.083197122E2,-9.234536916E0,7.272679120E-1,-9.545158553E-1,9.312179723E0
2.083296492E2,-1.036943587E1,-2.127576658E0,-2.657080042E0,1.091383787E1
2.083395872E2,-9.748776144E0,-4.501063233E0,-3.915648773E0,1.142937058E1
2.083495242E2,-7.388541114E0,-5.919592488E0,-3.301044427E0,1.002641558E1
2.083594612E2,-4.644232893E0,-6.872029073E0,-1.187625048E0,8.378790844E0
2.083693992E2,-2.178450358E0,-7.654780630E0,-3.140877935E-1,7.964920815E0
2.083793362E2,-2.484848844E-1,-8.507015235E0,-1.006494240E0,8.569952369E0
2.083892732E2,1.306141092E0,-9.099039388E0,-2.820232562E0,9.615208476E0
2.083992102E2,2.963956538E0,-9.348825424E0,-5.354177259E0,1.117375448E1
2.084091482E2,4.865120527E0,-9.175457819E0,-8.762282451E0,1.358808366E1
2.084190852E2,4.082767459E0,-8.365019111E0,-9.221723912E0,1.310277554E1
2.084290222E2,1.939151011E0,-6.951453558E0,-4.778440526E0,8.655432229E0
2.084389602E2,8.485496897E-1,-4.751463811E0,9.196991944E-1,4.913480593E0
2.084488972E2,6.972638020E-1,-2.983593242E0,5.036047797E0,5.894894644E0
2.084588342E2,1.795363885E0,-4.291273906E0,6.108728864E0,7.678211481E0
2.084687722E2,3.179527007E0,-8.094794133E0,3.768490727E0,9.478217469E0
2.084787092E2,4.290883020E0,-1.086229533E1,1.091863443E0,1.173001717E1
2.084886462E2,4.674863532E0,-1.251872733E1,-1.141937828E-1,1.336360442E1
2.084985832E2,4.675485384E0,-1.359486059E1,-5.652392274E-1,1.438749087E1
2.085085212E2,4.328064879E0,-1.349898964E1,-8.938017301E-3,1.417585789E1
2.085184582E2,3.897332954E0,-1.339607865E1,1.085674750E0,1.399367060E1
2.085283952E2,3.610066558E0,-1.362339267E1,1.875817187E0,1.421787953E1
2.085383332E2,3.445808038E0,-1.358771646E1,1.994532037E0,1.415901797E1
2.085482702E2,3.320607457E0,-1.382874922E1,1.534385401E0,1.430437267E1
2.085582072E2,3.149602711E0,-1.387099769E1,7.953686786E-1,1.424630427E1
2.085681452E2,2.808044626E0,-1.372591190E1,7.369011998E-1,1.402956861E1
2.085780822E2,2.587202599E0,-1.313176930E1,1.056755590E0,1.342585992E1
2.085880192E2,2.363388580E0,-1.174440161E1,1.623652503E0,1.208936815E1
2.085979562E2,1.773684748E0,-1.016502422E1,1.892190560E0,1.049066538E1
2.086078942E2,9.982328555E-1,-8.818886422E0,1.498119800E0,9.000754940E0
2.086178312E2,8.420478782E-1,-8.113238590E0,1.651534367E0,8.322334457E0
2.086277682E2,1.030268288E0,-7.642889147E0,2.134513210E0,8.001959379E0
2.086377062E2,1.205385819E0,-6.564157382E0,1.397387477E0,6.818636877E0
2.086476432E2,1.379266079E0,-4.371432216E0,1.992918205E-1,4.588192647E0
2.086575802E2,1.296355631E0,-6.959882319E-1,-1.610348772E0,2.181320863E0
2.086675172E2,1.449394221E0,2.127646825E0,-3.048197958E0,3.989879123E0
2.086774552E2,1.705406080E0,2.046419644E0,-2.045412022E0,3.358564217E0
2.086873922E2,1.091800293E0,-1.157475049E0,-4.916899522E-1,1.665393461E0
2.086973292E2,5.640575051E-2,-4.986205546E0,2.070055405E-1,4.990819437E0
2.087072672E2,-1.930632202E0,-6.253640410E0,-1.411627494E-2,6.544887955E0
2.087172042E2,-2.606644884E0,-1.035626092E0,-6.152533865E-1,2.871524975E0
2.087271412E2,-3.354463712E0,1.149247549E1,4.002948872E0,1.262351058E1
2.087370792E2,-9.753488415E0,2.828484620E1,5.652012205E0,3.044845321E1
2.087470162E2,-1.564207838E1,4.069458143E1,5.427853346E-2,4.359732240E1
2.087569532E2,-1.558688066E1,3.341657082E1,1.774166851E0,3.691565687E1
2.087668912E2,-1.443455818E1,2.370500753E1,5.425484054E0,2.827931627E1
2.087768282E2,-1.159207229E1,2.865900953E1,-4.562330943E0,3.124947729E1
2.087867652E2,-5.533029553E0,2.344889948E1,-1.386813957E1,2.779911146E1
2.087967022E2,-8.613971919E-1,1.689703353E1,-1.339067933E1,2.157688671E1
2.088066402E2,1.339666980E0,1.550594584E1,-6.958640370E0,1.704851137E1
2.088165772E2,2.008286735E0,1.617203960E1,-2.023248882E0,1.642137682E1
2.088265142E2,9.751784536E-1,1.733288265E1,3.362453055E-1,1.736354960E1
2.088364522E2,-1.029651699E0,1.566925624E1,1.299875801E0,1.575675889E1
2.088463892E2,-2.549323459E0,1.204106711E1,1.847119052E0,1.244581038E1
2.088563262E2,-3.523977125E0,8.009410751E0,2.847521517E0,9.202035326E0
2.088662642E2,-4.517876025E0,3.748213168E0,5.053587105E0,7.745905264E0
2.088762012E2,-5.292997842E0,4.496403587E-1,5.827273139E0,7.885119837E0
2.088861382E2,-5.692736308E0,-1.917601975E0,3.740458006E0,7.076402341E0
2.088960752E2,-5.763899261E0,-3.917168464E0,1.460725687E0,7.120425760E0
2.089060132E2,-4.957338427E0,-5.461259658E0,-1.112527576E0,7.459107115E0
2.089159502E2,-3.360788353E0,-6.705350683E0,-2.438487148E0,7.886878071E0
